x,z,t,T,x_norm,z_norm,t_norm,T_norm
4.0,1.0,275.0,121.0,1.3333333333333333,0.5,0.4583333333333333,0.184981684981685
4.0,1.0,280.0,114.0,1.3333333333333333,0.5,0.4666666666666667,0.17216117216117216
4.0,1.0,285.0,116.0,1.3333333333333333,0.5,0.475,0.17582417582417584
4.0,1.0,290.0,112.0,1.3333333333333333,0.5,0.48333333333333334,0.1684981684981685
4.0,1.0,295.0,115.0,1.3333333333333333,0.5,0.49166666666666664,0.17399267399267399
4.0,1.0,300.0,131.0,1.3333333333333333,0.5,0.5,0.2032967032967033
4.0,1.0,305.0,117.0,1.3333333333333333,0.5,0.5083333333333333,0.17765567765567766
4.0,1.0,310.0,95.5,1.3333333333333333,0.5,0.5166666666666667,0.1382783882783883
4.0,1.0,315.0,102.0,1.3333333333333333,0.5,0.525,0.15018315018315018
4.0,1.0,320.0,92.1,1.3333333333333333,0.5,0.5333333333333333,0.13205128205128205
4.0,1.0,325.0,85.0,1.3333333333333333,0.5,0.5416666666666666,0.11904761904761904
4.0,1.0,330.0,80.6,1.3333333333333333,0.5,0.55,0.11098901098901098
4.0,1.0,335.0,76.3,1.3333333333333333,0.5,0.5583333333333333,0.10311355311355311
4.0,1.0,340.0,66.0,1.3333333333333333,0.5,0.5666666666666667,0.08424908424908426
4.0,1.0,345.0,59.3,1.3333333333333333,0.5,0.575,0.07197802197802197
4.0,1.0,350.0,57.5,1.3333333333333333,0.5,0.5833333333333334,0.06868131868131869
4.0,1.0,355.0,51.7,1.3333333333333333,0.5,0.5916666666666667,0.05805860805860806
4.0,1.0,360.0,48.1,1.3333333333333333,0.5,0.6,0.05146520146520147
4.0,1.0,365.0,48.2,1.3333333333333333,0.5,0.6083333333333333,0.05164835164835165
4.0,1.0,370.0,52.3,1.3333333333333333,0.5,0.6166666666666667,0.059157509157509156
4.0,1.0,375.0,52.3,1.3333333333333333,0.5,0.625,0.059157509157509156
4.0,1.0,380.0,53.7,1.3333333333333333,0.5,0.6333333333333333,0.061721611721611724
4.0,1.0,385.0,51.1,1.3333333333333333,0.5,0.6416666666666667,0.056959706959706966
4.0,1.0,390.0,50.3,1.3333333333333333,0.5,0.65,0.05549450549450549
4.0,1.0,395.0,51.0,1.3333333333333333,0.5,0.6583333333333333,0.056776556776556776
4.0,1.0,400.0,50.2,1.3333333333333333,0.5,0.6666666666666666,0.055311355311355316
4.0,1.0,405.0,48.9,1.3333333333333333,0.5,0.675,0.05293040293040293
4.0,1.0,410.0,47.7,1.3333333333333333,0.5,0.6833333333333333,0.05073260073260074
4.0,1.0,415.0,49.9,1.3333333333333333,0.5,0.6916666666666667,0.05476190476190476
4.0,1.0,420.0,50.9,1.3333333333333333,0.5,0.7,0.056593406593406594
4.0,1.0,425.0,50.5,1.3333333333333333,0.5,0.7083333333333334,0.055860805860805864
4.0,1.0,430.0,45.6,1.3333333333333333,0.5,0.7166666666666667,0.046886446886446886
4.0,1.0,435.0,45.7,1.3333333333333333,0.5,0.725,0.047069597069597076
4.0,1.0,440.0,47.6,1.3333333333333333,0.5,0.7333333333333333,0.05054945054945055
4.0,1.0,445.0,49.3,1.3333333333333333,0.5,0.7416666666666667,0.05366300366300366
4.0,1.0,450.0,46.8,1.3333333333333333,0.5,0.75,0.049084249084249076
4.0,1.0,455.0,46.4,1.3333333333333333,0.5,0.7583333333333333,0.048351648351648346
4.0,1.0,460.0,45.1,1.3333333333333333,0.5,0.7666666666666667,0.045970695970695974
4.0,1.0,465.0,45.2,1.3333333333333333,0.5,0.775,0.046153846153846156
4.0,1.0,470.0,43.6,1.3333333333333333,0.5,0.7833333333333333,0.04322344322344323
4.0,1.0,475.0,42.0,1.3333333333333333,0.5,0.7916666666666666,0.040293040293040296
4.0,1.0,480.0,42.1,1.3333333333333333,0.5,0.8,0.04047619047619048
4.0,1.0,485.0,40.1,1.3333333333333333,0.5,0.8083333333333333,0.036813186813186814
4.0,1.0,490.0,40.4,1.3333333333333333,0.5,0.8166666666666667,0.03736263736263736
4.0,1.0,495.0,40.0,1.3333333333333333,0.5,0.825,0.03663003663003663
4.0,1.0,500.0,41.0,1.3333333333333333,0.5,0.8333333333333334,0.038461538461538464
4.0,1.0,505.0,41.1,1.3333333333333333,0.5,0.8416666666666667,0.038644688644688646
4.0,1.0,510.0,40.4,1.3333333333333333,0.5,0.85,0.03736263736263736
4.0,1.0,515.0,39.8,1.3333333333333333,0.5,0.8583333333333333,0.03626373626373626
4.0,1.0,520.0,40.2,1.3333333333333333,0.5,0.8666666666666667,0.036996336996337004
4.0,1.0,525.0,39.9,1.3333333333333333,0.5,0.875,0.03644688644688644
4.0,1.0,530.0,40.5,1.3333333333333333,0.5,0.8833333333333333,0.037545787545787544
4.0,1.0,535.0,39.7,1.3333333333333333,0.5,0.8916666666666667,0.036080586080586084
4.0,1.0,540.0,40.2,1.3333333333333333,0.5,0.9,0.036996336996337004
4.0,1.0,545.0,41.6,1.3333333333333333,0.5,0.9083333333333333,0.039560439560439566
4.0,1.0,550.0,40.7,1.3333333333333333,0.5,0.9166666666666666,0.037912087912087916
4.0,1.0,555.0,38.8,1.3333333333333333,0.5,0.925,0.03443223443223443
4.0,1.0,560.0,38.4,1.3333333333333333,0.5,0.9333333333333333,0.0336996336996337
4.0,1.0,565.0,39.2,1.3333333333333333,0.5,0.9416666666666667,0.03516483516483517
4.0,1.0,570.0,40.1,1.3333333333333333,0.5,0.95,0.036813186813186814
4.0,1.0,575.0,39.2,1.3333333333333333,0.5,0.9583333333333334,0.03516483516483517
4.0,1.0,580.0,39.0,1.3333333333333333,0.5,0.9666666666666667,0.0347985347985348
4.0,1.0,585.0,37.7,1.3333333333333333,0.5,0.975,0.03241758241758242
4.0,1.0,590.0,37.1,1.3333333333333333,0.5,0.9833333333333333,0.03131868131868132
4.0,1.0,595.0,36.1,1.3333333333333333,0.5,0.9916666666666667,0.02948717948717949
4.0,1.0,600.0,35.9,1.3333333333333333,0.5,1.0,0.029120879120879118
4.0,2.0,0.0,20.0,1.3333333333333333,1.0,0.0,0.0
4.0,2.0,5.01,20.0,1.3333333333333333,1.0,0.00835,0.0
4.0,2.0,10.0,21.5,1.3333333333333333,1.0,0.016666666666666666,0.0027472527472527475
4.0,2.0,15.0,64.7,1.3333333333333333,1.0,0.025,0.08186813186813187
4.0,2.0,20.0,119.0,1.3333333333333333,1.0,0.03333333333333333,0.1813186813186813
4.0,2.0,25.0,209.0,1.3333333333333333,1.0,0.041666666666666664,0.34615384615384615
4.0,2.0,30.0,277.0,1.3333333333333333,1.0,0.05,0.4706959706959707
4.0,2.0,35.0,308.0,1.3333333333333333,1.0,0.058333333333333334,0.5274725274725275
4.0,2.0,40.0,316.0,1.3333333333333333,1.0,0.06666666666666667,0.5421245421245421
4.0,2.0,45.0,327.0,1.3333333333333333,1.0,0.075,0.5622710622710623
4.0,2.0,50.0,345.0,1.3333333333333333,1.0,0.08333333333333333,0.5952380952380952
4.0,2.0,55.0,360.0,1.3333333333333333,1.0,0.09166666666666666,0.6227106227106227
4.0,2.0,60.0,386.0,1.3333333333333333,1.0,0.1,0.6703296703296703
4.0,2.0,65.0,387.0,1.3333333333333333,1.0,0.10833333333333334,0.6721611721611722
4.0,2.0,70.0,395.0,1.3333333333333333,1.0,0.11666666666666667,0.6868131868131868
4.0,2.0,75.0,397.0,1.3333333333333333,1.0,0.125,0.6904761904761905
4.0,2.0,80.0,399.0,1.3333333333333333,1.0,0.13333333333333333,0.6941391941391941
4.0,2.0,85.0,409.0,1.3333333333333333,1.0,0.14166666666666666,0.7124542124542125
4.0,2.0,90.0,403.0,1.3333333333333333,1.0,0.15,0.7014652014652014
4.0,2.0,95.0,404.0,1.3333333333333333,1.0,0.15833333333333333,0.7032967032967034
4.0,2.0,100.0,417.0,1.3333333333333333,1.0,0.16666666666666666,0.7271062271062271
4.0,2.0,105.0,416.0,1.3333333333333333,1.0,0.175,0.7252747252747253
4.0,2.0,110.0,424.0,1.3333333333333333,1.0,0.18333333333333332,0.73992673992674
4.0,2.0,115.0,417.0,1.3333333333333333,1.0,0.19166666666666668,0.7271062271062271
4.0,2.0,120.0,414.0,1.3333333333333333,1.0,0.2,0.7216117216117216
4.0,2.0,125.0,419.0,1.3333333333333333,1.0,0.20833333333333334,0.7307692307692307
4.0,2.0,130.0,427.0,1.3333333333333333,1.0,0.21666666666666667,0.7454212454212454
4.0,2.0,135.0,432.0,1.3333333333333333,1.0,0.225,0.7545787545787546
4.0,2.0,140.0,428.0,1.3333333333333333,1.0,0.23333333333333334,0.7472527472527473
4.0,2.0,145.0,439.0,1.3333333333333333,1.0,0.24166666666666667,0.7673992673992674
4.0,2.0,150.0,452.0,1.3333333333333333,1.0,0.25,0.7912087912087912
4.0,2.0,155.0,438.0,1.3333333333333333,1.0,0.25833333333333336,0.7655677655677655
4.0,2.0,160.0,449.0,1.3333333333333333,1.0,0.26666666666666666,0.7857142857142857
4.0,2.0,165.0,461.0,1.3333333333333333,1.0,0.275,0.8076923076923077
4.0,2.0,170.0,465.0,1.3333333333333333,1.0,0.2833333333333333,0.815018315018315
4.0,2.0,175.0,457.0,1.3333333333333333,1.0,0.2916666666666667,0.8003663003663004
4.0,2.0,180.0,470.0,1.3333333333333333,1.0,0.3,0.8241758241758241
4.0,2.0,185.0,472.0,1.3333333333333333,1.0,0.30833333333333335,0.8278388278388278
4.0,2.0,190.0,470.0,1.3333333333333333,1.0,0.31666666666666665,0.8241758241758241
4.0,2.0,195.0,482.0,1.3333333333333333,1.0,0.325,0.8461538461538461
4.0,2.0,200.0,489.0,1.3333333333333333,1.0,0.3333333333333333,0.8589743589743589
4.0,2.0,205.0,486.0,1.3333333333333333,1.0,0.3416666666666667,0.8534798534798534
4.0,2.0,210.0,482.0,1.3333333333333333,1.0,0.35,0.8461538461538461
4.0,2.0,215.0,497.0,1.3333333333333333,1.0,0.35833333333333334,0.8736263736263736
4.0,2.0,220.0,496.0,1.3333333333333333,1.0,0.36666666666666664,0.8717948717948718
4.0,2.0,225.0,501.0,1.3333333333333333,1.0,0.375,0.8809523809523809
4.0,2.0,230.0,502.0,1.3333333333333333,1.0,0.38333333333333336,0.8827838827838828
4.0,2.0,235.0,492.0,1.3333333333333333,1.0,0.39166666666666666,0.8644688644688645
4.0,2.0,240.0,478.0,1.3333333333333333,1.0,0.4,0.8388278388278388
4.0,2.0,245.0,471.0,1.3333333333333333,1.0,0.4083333333333333,0.826007326007326
4.0,2.0,250.0,486.0,1.3333333333333333,1.0,0.4166666666666667,0.8534798534798534
4.0,2.0,255.0,482.0,1.3333333333333333,1.0,0.425,0.8461538461538461
4.0,2.0,260.0,470.0,1.3333333333333333,1.0,0.43333333333333335,0.8241758241758241
4.0,2.0,265.0,448.0,1.3333333333333333,1.0,0.44166666666666665,0.7838827838827839
4.0,2.0,270.0,429.0,1.3333333333333333,1.0,0.45,0.7490842490842491
4.0,2.0,275.0,407.0,1.3333333333333333,1.0,0.4583333333333333,0.7087912087912088
4.0,2.0,280.0,401.0,1.3333333333333333,1.0,0.4666666666666667,0.6978021978021978
4.0,2.0,285.0,398.0,1.3333333333333333,1.0,0.475,0.6923076923076923
4.0,2.0,290.0,388.0,1.3333333333333333,1.0,0.48333333333333334,0.673992673992674
4.0,2.0,295.0,391.0,1.3333333333333333,1.0,0.49166666666666664,0.6794871794871795
4.0,2.0,300.0,386.0,1.3333333333333333,1.0,0.5,0.6703296703296703
4.0,2.0,305.0,372.0,1.3333333333333333,1.0,0.5083333333333333,0.6446886446886447
4.0,2.0,310.0,367.0,1.3333333333333333,1.0,0.5166666666666667,0.6355311355311355
4.0,2.0,315.0,353.0,1.3333333333333333,1.0,0.525,0.6098901098901099
4.0,2.0,320.0,352.0,1.3333333333333333,1.0,0.5333333333333333,0.608058608058608
4.0,2.0,325.0,332.0,1.3333333333333333,1.0,0.5416666666666666,0.5714285714285714
4.0,2.0,330.0,313.0,1.3333333333333333,1.0,0.55,0.5366300366300366
4.0,2.0,335.0,294.0,1.3333333333333333,1.0,0.5583333333333333,0.5018315018315018
4.0,2.0,340.0,280.0,1.3333333333333333,1.0,0.5666666666666667,0.47619047619047616
4.0,2.0,345.0,264.0,1.3333333333333333,1.0,0.575,0.4468864468864469
4.0,2.0,350.0,254.0,1.3333333333333333,1.0,0.5833333333333334,0.42857142857142855
4.0,2.0,355.0,235.0,1.3333333333333333,1.0,0.5916666666666667,0.39377289377289376
4.0,2.0,360.0,223.0,1.3333333333333333,1.0,0.6,0.3717948717948718
4.0,2.0,365.0,204.0,1.3333333333333333,1.0,0.6083333333333333,0.336996336996337
4.0,2.0,370.0,169.0,1.3333333333333333,1.0,0.6166666666666667,0.27289377289377287
4.0,2.0,375.0,151.0,1.3333333333333333,1.0,0.625,0.23992673992673993
4.0,2.0,380.0,151.0,1.3333333333333333,1.0,0.6333333333333333,0.23992673992673993
4.0,2.0,385.0,150.0,1.3333333333333333,1.0,0.6416666666666667,0.23809523809523808
4.0,2.0,390.0,135.0,1.3333333333333333,1.0,0.65,0.21062271062271062
4.0,2.0,395.0,119.0,1.3333333333333333,1.0,0.6583333333333333,0.1813186813186813
4.0,2.0,400.0,113.0,1.3333333333333333,1.0,0.6666666666666666,0.17032967032967034
4.0,2.0,405.0,116.0,1.3333333333333333,1.0,0.675,0.17582417582417584
4.0,2.0,410.0,116.0,1.3333333333333333,1.0,0.6833333333333333,0.17582417582417584
4.0,2.0,415.0,115.0,1.3333333333333333,1.0,0.6916666666666667,0.17399267399267399
4.0,2.0,420.0,113.0,1.3333333333333333,1.0,0.7,0.17032967032967034
4.0,2.0,425.0,112.0,1.3333333333333333,1.0,0.7083333333333334,0.1684981684981685
4.0,2.0,430.0,112.0,1.3333333333333333,1.0,0.7166666666666667,0.1684981684981685
4.0,2.0,435.0,107.0,1.3333333333333333,1.0,0.725,0.15934065934065933
4.0,2.0,440.0,106.0,1.3333333333333333,1.0,0.7333333333333333,0.1575091575091575
4.0,2.0,445.0,106.0,1.3333333333333333,1.0,0.7416666666666667,0.1575091575091575
4.0,2.0,450.0,103.0,1.3333333333333333,1.0,0.75,0.152014652014652
4.0,2.0,455.0,102.0,1.3333333333333333,1.0,0.7583333333333333,0.15018315018315018
4.0,2.0,460.0,103.0,1.3333333333333333,1.0,0.7666666666666667,0.152014652014652
4.0,2.0,465.0,95.3,1.3333333333333333,1.0,0.775,0.1379120879120879
4.0,2.0,470.0,93.3,1.3333333333333333,1.0,0.7833333333333333,0.13424908424908424
4.0,2.0,475.0,90.3,1.3333333333333333,1.0,0.7916666666666666,0.12875457875457874
4.0,2.0,480.0,83.4,1.3333333333333333,1.0,0.8,0.11611721611721612
4.0,2.0,485.0,83.3,1.3333333333333333,1.0,0.8083333333333333,0.11593406593406592
4.0,2.0,490.0,89.5,1.3333333333333333,1.0,0.8166666666666667,0.12728937728937728
4.0,2.0,495.0,90.0,1.3333333333333333,1.0,0.825,0.1282051282051282
4.0,2.0,500.0,87.4,1.3333333333333333,1.0,0.8333333333333334,0.12344322344322345
4.0,2.0,505.0,85.5,1.3333333333333333,1.0,0.8416666666666667,0.11996336996336997
4.0,2.0,510.0,84.5,1.3333333333333333,1.0,0.85,0.11813186813186813
4.0,2.0,515.0,84.7,1.3333333333333333,1.0,0.8583333333333333,0.11849816849816851
4.0,2.0,520.0,81.4,1.3333333333333333,1.0,0.8666666666666667,0.11245421245421247
4.0,2.0,525.0,81.5,1.3333333333333333,1.0,0.875,0.11263736263736264
4.0,2.0,530.0,81.9,1.3333333333333333,1.0,0.8833333333333333,0.11336996336996338
4.0,2.0,535.0,81.7,1.3333333333333333,1.0,0.8916666666666667,0.113003663003663
4.0,2.0,540.0,82.0,1.3333333333333333,1.0,0.9,0.11355311355311355
4.0,2.0,545.0,79.8,1.3333333333333333,1.0,0.9083333333333333,0.10952380952380952
4.0,2.0,550.0,74.6,1.3333333333333333,1.0,0.9166666666666666,0.09999999999999999
4.0,2.0,555.0,76.7,1.3333333333333333,1.0,0.925,0.10384615384615385
4.0,2.0,560.0,79.2,1.3333333333333333,1.0,0.9333333333333333,0.10842490842490843
4.0,2.0,565.0,77.6,1.3333333333333333,1.0,0.9416666666666667,0.10549450549450548
4.0,2.0,570.0,76.2,1.3333333333333333,1.0,0.95,0.10293040293040294
4.0,2.0,575.0,70.6,1.3333333333333333,1.0,0.9583333333333334,0.09267399267399266
4.0,2.0,580.0,72.4,1.3333333333333333,1.0,0.9666666666666667,0.09597069597069598
4.0,2.0,585.0,70.6,1.3333333333333333,1.0,0.975,0.09267399267399266
4.0,2.0,590.0,70.5,1.3333333333333333,1.0,0.9833333333333333,0.0924908424908425
4.0,2.0,595.0,68.5,1.3333333333333333,1.0,0.9916666666666667,0.08882783882783883
4.0,2.0,600.0,68.9,1.3333333333333333,1.0,1.0,0.08956043956043958
